%time,AssimLight,BlackScr,CO2air,Cum_irr,EC_drain_PC,EnScr,HumDef,PipeGrow,PipeLow,Rhair,Tair,Tot_PAR,Tot_PAR_Lamps,VentLee,Ventwind,assim_sp,assim_vip,co2_dos,co2_sp,co2_vip,dx_sp,dx_vip,int_blue_sp,int_blue_vip,int_farred_sp,int_farred_vip,int_red_sp,int_red_vip,int_white_sp,int_white_vip,pH_drain_PC,scr_blck_sp,scr_blck_vip,scr_enrg_sp,scr_enrg_vip,t_grow_min_sp,t_grow_min_vip,t_heat_sp,t_heat_vip,t_rail_min_sp,t_rail_min_vip,t_vent_sp,t_ventlee_vip,t_ventwind_vip,water_sup,water_sup_intervals_sp_min,water_sup_intervals_vip_min,window_pos_lee_sp,window_pos_lee_vip
43815.21528,   0,  96,  517,  0.2,  4.0, 100,  7.0,  0.0, 45.8, 62.0, 21.0,    0,   0,   1,   0, NaN,   0, 0.0003,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.21875,   0,  96,  504,  0.2,  4.0, 100,  7.0,  0.0, 45.4, 61.7, 21.1,    0,   0,   1,   0, NaN,   0, 0.0003,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.22222,   0,  96,  496,  0.2,  4.0, 100,  7.0,  0.0, 45.3, 61.8, 21.0,    0,   0,   1,   0, NaN,   0, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.22569,   0,  96,  497,  0.2,  4.0, 100,  7.0,  0.0, 45.4, 61.7, 21.0,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.22917,   0,  96,  495,  0.2,  4.0, 100,  7.1,  0.0, 45.6, 61.6, 21.1,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.23264,   0,  96,  498,  0.2,  4.0, 100,  7.0,  0.0, 45.8, 61.5, 21.0,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.23611,   0,  96,  493,  0.2,  4.0, 100,  7.1,  0.0, 46.0, 61.2, 20.9,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.23958,   0,  96,  494,  0.2,  4.0, 100,  7.1,  0.0, 46.1, 61.1, 21.0,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.24306,   0,  96,  498,  0.2,  4.0, 100,  7.0,  0.0, 46.5, 61.3, 20.8,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.24653,   0,  96,  492,  0.2,  4.0, 100,  7.1,  0.0, 47.3, 61.2, 20.9,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.25000,   0,  96,  502,  0.2,  4.0, 100,  7.1,  0.0, 48.0, 61.2, 20.9,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.25347,   0,  96,  488,  0.2,  4.0, 100,  7.0,  0.0, 48.3, 61.5, 21.0,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.25694,   0,  96,  498,  0.2,  4.0, 100,  7.2,  0.0, 48.0, 61.1, 21.1,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.26042,   0,  96,  497,  0.2,  4.0, 100,  7.0,  0.0, 47.9, 62.1, 21.1,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.26389,   0,  96,  494,  0.2,  4.0, 100,  7.1,  0.0, 47.5, 61.8, 21.2,    0,   0,   1,   0, NaN,   0, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.26736,   0,  96,  498,  0.2,  4.0, 100,  7.1,  0.0, 47.3, 61.5, 21.2,    0,   0,   1,   0, NaN,   0, 0.0003,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.27083,   0,  96,  493,  0.2,  4.0, 100,  7.1,  0.0, 47.2, 61.3, 21.0,    0,   0,   1,   0, NaN,   0, 0.0004,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.27431,   0,  96,  522,  0.2,  4.0, 100,  7.1,  0.0, 47.1, 61.3, 21.1,    0,   0,   1,   0, NaN,   0, 0.0003,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.27778,   0,  96,  500,  0.2,  4.0, 100,  7.1,  0.0, 47.0, 61.4, 21.0,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.28125,   0,  96,  504,  0.2,  4.0, 100,  7.1,  0.0, 46.9, 61.6, 21.1,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.28472,   0,  96,  490,  0.2,  4.0, 100,  7.2,  0.0, 46.9, 61.3, 21.3,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.28819,   0,  96,  493,  0.2,  4.0, 100,  7.0,  0.0, 46.9, 62.1, 21.1,    0,   0,   1,   0, NaN,   0, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.29167,   0,  96,  508,  0.2,  4.0, 100,  7.1,  0.0, 46.9, 61.8, 21.2,    0,   0,   1,   0, NaN,   0, 0.0004,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.29514,   0,  96,  520,  0.2,  4.0, 100,  6.9,  0.0, 46.9, 62.1, 21.0,    0,   0,   1,   0, NaN,   0, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.29861,   0,  96,  498,  0.2,  4.0, 100,  7.0,  0.0, 46.9, 62.1, 21.2,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.30208,   0,  96,  497,  0.2,  4.0, 100,  6.9,  0.0, 46.8, 62.0, 21.0,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.30556,   0,  96,  500,  0.2,  4.0, 100,  6.9,  0.0, 46.4, 62.4, 21.1,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.30903,   0,  96,  493,  0.2,  4.0, 100,  7.0,  0.0, 46.4, 61.9, 21.2,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.31250,   0,  96,  500,  0.2,  4.0, 100,  7.3,  0.0, 46.1, 61.4, 21.5,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.31597,   0,  96,  497,  0.2,  4.0, 100,  6.9,  0.0, 44.5, 62.3, 21.1,    0,   0,   1,   0, NaN,   0, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.31944,   0,  96,  503,  0.2,  4.0, 100,  6.9,  0.0, 44.5, 62.6, 21.1,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.32292,   0,  96,  496,  0.2,  4.0, 100,  6.9,  0.0, 44.8, 62.5, 21.0,    0,   0,   1,   0, NaN,   0, 0.0001,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.32639,   0,  96,  504,  0.2,  4.0, 100,  7.0,  0.0, 45.5, 62.3, 21.2,    0,   0,   1,   0, NaN,   0, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.32986,   0,  96,  495,  0.2,  4.0, 100,  7.0,  0.0, 45.8, 62.2, 21.2,    0,   0,   1,   0, NaN,   0, 0.0004,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.33333,   0,  96,  506,  0.2,  4.0, 100,  7.1,  0.0, 45.8, 61.8, 21.2,    0,   0,   1,   0, NaN,   0, 0.0005,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.33681, 100,  96,  531,  0.2,  4.0, 100,  7.2,  0.0, 45.0, 61.5, 21.3,    0,   0,   1,   0, NaN, 100, 0.0003,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.34028, 100,  96,  495,  0.2,  4.0, 100,  7.2,  0.0, 43.9, 61.8, 21.5,    0,   0,   1,   0, NaN, 100, 0.0002,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.34375, 100,  96,  509,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 61.9, 21.4,    0,   0,   1,   0, NaN, 100, 0.0000,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.34722, 100,  96,  495,  0.2,  4.0, 100,  7.4,  0.0,  0.0, 61.7, 22.0,    0,   0,   1,   0, NaN, 100, 0.0010,  NaN,  400,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.35069, 100,  96,  506,  0.2,  4.0, 100,  6.9,  0.0,  0.0, 63.7, 21.6,    0,   0,   1,   0, NaN, 100, 0.0020,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.35417, 100,  96,  524,  0.2,  4.0, 100,  7.2,  0.0,  0.0, 62.6, 22.0,    0,   0,   1,   0, NaN, 100, 0.0030,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.35764, 100,  96,  679,  0.2,  4.0, 100,  7.2,  0.0,  0.0, 62.9, 21.9,    0,   0,   1,   0, NaN, 100, 0.0046,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.36111, 100,  96,  724,  0.2,  4.0, 100,  6.9,  0.0,  0.0, 63.8, 21.7,    0,   0,   1,   0, NaN, 100, 0.0062,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.36458, 100,  96,  736,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.9, 21.9,    0,   0,   1,   0, NaN, 100, 0.0078,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.36806, 100,  96,  673,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.9, 21.7,    0,   0,   1,   0, NaN, 100, 0.0062,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.37153, 100,  93,  706,  0.2,  4.0, 100,  6.8,  0.0,  0.0, 64.2, 21.6,    0,   0,   1,   0, NaN, 100, 0.0045,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.37500, 100,  90,  702,  0.2,  4.0, 100,  7.0,  0.0,  0.0, 63.6, 21.9,    0,   0,   1,   0, NaN, 100, 0.0028,  NaN,  600,  NaN,  2.2,   0, NaN,   0, NaN,   0, NaN,   0, NaN, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.37847, 100,  87,  715,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 63.0, 21.9,  100, 100,   1,   0, NaN, 100, 0.0019,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.38194, 100,  67,  705,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.8, 21.8,  101, 100,   1,   0, NaN, 100, 0.0010,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.38542, 100,  17,  685,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.7, 21.6,  105, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.38889, 100,   0,  689,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.4, 21.5,  110, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.39236, 100,   0,  664,  0.2,  4.0, 100,  7.1,  0.0,  0.0, 62.4, 21.5,  110, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.39583, 100,   0,  691,  0.2,  4.0, 100,  6.9,  0.0,  0.0, 62.7, 21.3,  111, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.39931, 100,   0,  684,  0.2,  4.0, 100,  6.8,  0.0,  0.0, 63.3, 21.3,  115, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.40278, 100,   0,  674,  0.2,  4.0, 100,  6.8,  0.0,  0.0, 63.5, 21.3,  115, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.40625, 100,   0,  636,  0.2,  4.0, 100,  6.7,  0.0,  0.0, 63.6, 21.2,  117, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.40972, 100,   0,  689,  0.2,  4.0, 100,  6.8,  0.0,  0.0, 63.7, 21.4,  117, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.41319, 100,   0,  686,  0.2,  4.0, 100,  6.7,  0.0, 31.9, 64.0, 21.2,  122, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.41667, 100,   0,  627,  0.2,  4.0, 100,  6.8,  0.0, 40.7, 63.9, 21.5,  124, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.42014, 100,   0,  675,  0.2,  4.0, 100,  7.3,  0.0, 39.9, 62.2, 21.9,  126, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.42361, 100,   0,  631,  0.2,  4.0, 100,  6.9,  0.0,  0.0, 63.9, 21.7,  128, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.42708, 100,   0,  672,  0.2,  3.9, 100,  7.0,  0.0,  0.0, 63.7, 22.0,  126, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.43056, 100,   0,  614,  0.2,  3.9, 100,  7.2,  0.0,  0.0, 63.3, 22.2,  129, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
43815.43403, 100,   0,  639,  0.2,  3.9, 100,  6.8,  0.0,  0.0, 64.4, 21.8,  129, 100,   1,   0, NaN, 100, 0.0000,  NaN,  600,  NaN,  2.2,   0,   0,   0,   0,   0,   0,   0,   0, 6.3, NaN,  96, NaN, 100,  NaN, 10.0,  NaN, 21.0,  NaN,  0.0,  NaN, 25.0, 26.0,  2.0,  NaN, 1000,  NaN,  1.2
